Experiment	DPI	Individual	Storage.Box	Gene/Control	Treatment	Concentration.ug/ul	Stage.Injected	Stage.Scored	Gula	Eyes	Labium	Beak	Stylets	Antenae	Scapes	Pedicels	A1	A2	A3	Collar	Pronotum	D.T1.Posterior.margin.central	D.T1.Posterior.margin.corners	Scutellar.lobe	Mesonotum	Metanotum	T1.LL.leg	Pl.lobes1	Pn.Pl.Junction	Pos.Pl1	T1.LL.supracoxal.lobes	T1.LL.posterior.pleural.margin	T1 LL pronotum pleural junction	T1 RL leg	T1 RL supracoxal lobes	T1 RL posterior pleural margin	T1 RL pronotum pleural junction	T2 LL leg	Pl.lobes2	Pos.Pl2	T2.LL.supracoxal.lobes	T2.LL.posterior.pleural.margin	T2.L.wing.base	T2.RL.leg	T2.RL.supracoxal.lobes	T2.RL.posterior.pleural.margin	T2.R.wing.base	T3.LL.leg	Sc.Gland	Pos.Pl.3	T3.LL.post.pleural.margin	T3.LL.scent.gland	T3.LL.wing.base	T3.RL.leg	T3.RL.post.pleural.margin	T3.RL.scent.gland	T3.RL.wing.base	Metasternum	V.T1.sternum	V.T2.sternum	V.T3.sternum	Abd.Ventral	Notch.F	Genitals	Sex	Abd.Dorsal	Anal.tube	L.FW.hemelytra	L.FW.membranous	Wing.hinges	Wing.sclerites	T2.FW.L.Hinge.Area	T2.FW.L.Axillary.sclerites	L.HW	T3.HW.L.Wing.blade	T3.HW.L.Hinge.Area	T3.HW.L.Axillary.sclerites	R.FW.hemelytra	R.FW.membranous	T2.FW.R.Hinge.Area	T2.FW.R.Axillary.sclerites	R.HW	T3.HW.R.Wing.blade	T3.HW.R.Hinge.Area	T3.HW.R.Axillary.sclerites	Old.ID	Notes	Severity	Abnormal	How.Informative	Wing.Phenotypic	Wing.Bin	Pronotum.Phenotype	Pronotum.Bin	Pleural.Margins	Pleural.Margin.Bin	Supracoxal.lobes	Supracoxal.lobes.Bin
114	14	A	JK.B2.A7	tup	TUP-2	2	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	2	1	30	0	0	1	TRUE	0	TRUE	0	TRUE
114	16	A	JK.B2.A8	tup	TUP-2	2	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	m	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	4	1	30	1	1	1	TRUE	0	TRUE	1	TRUE
130	10	A	JK.B4.A5	ush	USH-1	1	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	1	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	1	1	1	0	0	1	TRUE	0	TRUE	0	TRUE
130	18	A	JK.B4.A6	ush	USH-1	1	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	m	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	NA	NA	3	1	30	2	1	0	TRUE	0	TRUE	0	TRUE
130	18	B	JK.B4.A7	ush	USH-1	1	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	NA	NA	3	1	31	1	1	1	TRUE	0	TRUE	0	TRUE
130	20	A	JK.B4.A8	ush	USH-1	1	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	0	0	0	0	0	0	TRUE	0	TRUE	0	TRUE
130	20	B	JK.B4.A9	ush	USH-1	1	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	1	1	1	0	0	0	TRUE	0	TRUE	0	TRUE
130	21	A	JK.B4.B1	ush	USH-1	1	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	2	1	31	0	0	1	TRUE	0	TRUE	0	TRUE
130	21	B	JK.B4.B2	ush	USH-1	1	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	1	1	1	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	2	1	2	0	0	1	TRUE	0	TRUE	0	TRUE
130	21	C	JK.B4.B3	ush	USH-1	1	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	1	1	NS	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	2	1	2	0	0	1	TRUE	0	TRUE	0	TRUE
130	22	A	JK.B4.B5	ush	USH-1	1	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	1	1	1	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	2	1	2	0	0	1	TRUE	0	TRUE	0	TRUE
130	26	A	JK.B4.B4	ush	USH-1	1	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	1	1	1	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	2	1	2	0	0	1	TRUE	0	TRUE	0	TRUE
191	11	A	JK.B7.C3	ush	USH-1	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	f	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	NA	NA	14	1	31	6	1	1	TRUE	3	TRUE	0	TRUE
191	11	B	JK.B7.C4	ush	USH-1	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	f	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	17	1	31	8	1	2	TRUE	3	TRUE	0	TRUE
191	11	C	JK.B7.C5	ush	USH-1	0.5	L4/L5	adult	NS	0	1	0	0	0	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	f	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	18	1	31	8	1	2	TRUE	3	TRUE	0	TRUE
191	11	D	JK.B7.C6	ush	USH-1	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	1	1	1	1	1	1	NS	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	15	1	30	8	1	2	TRUE	2	TRUE	0	TRUE
191	11	E	JK.B7.C7	ush	USH-1	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	1	1	1	1	1	1	NS	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	NA	0	m	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	NA	NA	8	1	29	2	1	2	TRUE	1	TRUE	0	TRUE
191	11	F	JK.B7.C8	ush	USH-1	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	1	1	1	1	1	1	NS	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	f	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	NA	NA	14	1	30	6	1	2	TRUE	3	TRUE	0	TRUE
191	11	G	JK.B7.C9	ush	USH-1	0.5	L4/L5	adult	NS	0	1	0	0	0	NA	NA	NA	NA	NA	1	1	1	1	1	1	NS	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	NS	NA	0	m	0	0	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	9	1	20	0	0	2	TRUE	3	TRUE	0	TRUE
191	11	H	JK.B7.D1	ush	USH-1	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	1	1	1	1	1	1	NS	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	NA	0	m	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	16	1	29	8	1	2	TRUE	3	TRUE	0	TRUE
191	11	I	JK.B7.D2	ush	USH-1	0.5	L4/L5	nymph	NS	0	0	0	0	0	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	0	NS	f	0	0	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	0	0	8	0	0	0	TRUE	0	TRUE	0	TRUE
206	7	A	JK.B8.F3	ush	USH-1	0.5	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	1	1	1	0	0	0	TRUE	0	TRUE	0	TRUE
206	13	A	JK.B7.H5	ush	USH-1	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	0	f	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	5	1	11	0	0	2	TRUE	0	TRUE	0	TRUE
206	14	A	JK.B7.H7	ush	USH-1	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	6	1	31	0	0	1	TRUE	1	TRUE	0	TRUE
206	15	A	JK.B8.F5	ush	USH-1	0.5	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	1	1	1	0	0	0	TRUE	0	TRUE	0	TRUE
206	15	B	JK.B8.F5	ush	USH-1	0.5	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	1	1	1	0	0	0	TRUE	0	TRUE	0	TRUE
206	15	C	JK.B8.F5	ush	USH-1	0.5	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	1	1	1	0	0	0	TRUE	0	TRUE	0	TRUE
206	15	D	JK.B8.F5	ush	USH-1	0.5	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	0	0	0	0	0	0	TRUE	0	TRUE	0	TRUE
206	15	E	JK.B8.F5	ush	USH-1	0.5	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	0	0	0	0	0	0	TRUE	0	TRUE	0	TRUE
206	15	F	JK.B8.F5	ush	USH-1	0.5	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	0	0	0	0	0	0	TRUE	0	TRUE	0	TRUE
206	15	G	JK.B8.F5	ush	USH-1	0.5	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	0	0	0	0	0	0	TRUE	0	TRUE	0	TRUE
206	15	H	JK.B8.F5	ush	USH-1	0.5	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	0	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	0	0	1	0	0	0	TRUE	0	TRUE	0	TRUE
206	18	A	JK.B7.H8	ush	USH-1	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	6	1	31	0	0	1	TRUE	1	TRUE	0	TRUE
206	18	B	JK.B7.H6	ush	USH-1	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	1	0	1	NA	NA	14	1	31	7	1	1	TRUE	2	TRUE	0	TRUE
206	19	A	JK.B8.F4	ush	USH-1	0.5	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	0	0	0	0	0	0	TRUE	0	TRUE	0	TRUE
206	19	B	JK.B8.F4	ush	USH-1	0.5	L4/L5	nymph	NS	NS	NS	NS	NS	NS	NA	NA	NA	NA	NA	NS	NS	NS	NS	NS	NS	1	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NS	NA	NA	1	1	1	0	0	0	TRUE	0	TRUE	0	TRUE
142	11	A	JK.B4.I5	ush	USH-2	1	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	0	0	NS	NS	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	2	1	29	0	0	1	TRUE	1	TRUE	0	TRUE
142	11	B	JK.B4.I6	ush	USH-2	1	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	0	0	NS	NS	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	2	1	29	0	0	1	TRUE	1	TRUE	0	TRUE
142	11	C	JK.B4.I7	ush	USH-2	1	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	0	0	NS	NS	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	2	1	29	0	0	1	TRUE	1	TRUE	0	TRUE
142	11	D	JK.B4.I8	ush	USH-2	1	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	0	0	NS	NS	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	2	1	28	0	0	1	TRUE	1	TRUE	0	TRUE
142	11	E	JK.B4.I9	ush	USH-2	1	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	0	0	NS	NS	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	2	1	28	0	0	1	TRUE	1	TRUE	0	TRUE
142	11	F	JK.B5.A1	ush	USH-2	1	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	0	0	NS	NS	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	2	1	28	0	0	1	TRUE	1	TRUE	0	TRUE
142	13	A	JK.B5.A2	ush	USH-2	1	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	0	0	NS	NS	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	2	1	29	0	0	1	TRUE	1	TRUE	0	TRUE
142	13	B	JK.B5.A3	ush	USH-2	1	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	1	1	0	0	NS	NS	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	2	1	29	0	0	1	TRUE	1	TRUE	0	TRUE
142	18	A	JK.B5.A4	ush	USH-2	1	L4/L5	nymph	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	NS	NS	0	0	NS	NS	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	1	1	28	0	0	0	TRUE	1	TRUE	0	TRUE
193	11	A	JK.B7.E5	ush	USH-2	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	31	0	0	0	TRUE	0	TRUE	0	TRUE
193	11	B	JK.B7.E6	ush	USH-2	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	31	0	0	0	TRUE	0	TRUE	0	TRUE
193	11	C	JK.B7.E7	ush	USH-2	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	31	0	0	0	TRUE	0	TRUE	0	TRUE
193	11	D	JK.B7.E8	ush	USH-2	0.5	L4/L5	adult	NS	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	30	0	0	0	TRUE	0	TRUE	0	TRUE
